time,l,r,iteration
2020-03-11 14:21:01.740,1,1,0
2020-03-11 14:15:58.240,1,1,0
2020-03-11 14:19:53.240,0,1,0
2020-03-11 14:22:16.240,0,1,0
2020-03-11 14:15:36.740,0,1,0
2020-03-11 14:15:41.000,0,1,0
2020-03-11 14:17:41.500,0,1,0
2020-03-11 14:16:34.240,0,1,0
2020-03-11 16:58:05.740,0,0,0
2020-03-11 14:21:57.000,1,1,0
2020-03-11 14:19:49.000,1,1,0
2020-03-11 14:19:28.740,1,1,0
2020-03-11 14:22:48.740,0,1,0
2020-03-11 14:22:35.240,0,0,0
2020-03-11 14:15:42.500,1,1,0
2020-03-11 14:17:07.500,1,1,0
2020-03-11 14:18:39.740,0,1,0
2020-03-11 14:22:41.500,0,0,0
2020-03-11 14:20:08.740,1,1,0
2020-03-11 14:21:36.500,1,0,0
2020-03-11 14:20:43.740,1,1,0
2020-03-11 14:20:18.240,1,1,0
2020-03-11 14:18:20.740,0,1,0
2020-03-11 14:20:45.240,1,1,0
2020-03-11 14:20:19.000,1,1,0
2020-03-11 14:17:14.500,1,1,0
2020-03-11 14:21:29.000,1,0,0
2020-03-11 16:57:57.500,0,1,0
2020-03-11 14:15:40.240,1,1,0
2020-03-11 14:18:26.740,0,1,0
2020-03-11 14:18:57.740,0,1,0
2020-03-11 16:57:50.000,0,0,0
2020-03-11 14:22:43.240,1,0,0
2020-03-11 14:19:07.500,1,1,0
2020-03-11 14:16:20.740,1,1,0
2020-03-11 14:16:26.240,1,1,0
2020-03-11 14:16:26.500,1,1,0
2020-03-11 14:21:37.000,0,1,0
2020-03-11 16:58:10.500,0,0,0
2020-03-11 16:57:51.500,0,0,0
2020-03-11 14:21:00.740,1,1,0
2020-03-11 14:17:21.240,1,1,0
2020-03-11 14:18:49.500,1,1,0
2020-03-11 14:18:15.740,0,1,0
2020-03-11 14:21:00.000,1,1,0
2020-03-11 14:21:42.000,0,1,0
2020-03-11 14:19:12.740,0,1,0
2020-03-11 16:58:18.000,0,0,0
2020-03-11 14:21:22.240,1,1,0
2020-03-11 14:15:52.500,1,1,0
2020-03-11 14:16:42.500,1,1,0
2020-03-11 14:16:11.500,1,1,0
2020-03-11 14:20:50.740,1,1,0
2020-03-11 14:16:34.000,1,1,0
2020-03-11 14:32:59.000,1,1,0
2020-03-11 14:36:21.740,0,1,0
2020-03-11 14:32:34.240,1,1,0
2020-03-11 14:28:34.740,0,0,0
2020-03-11 14:29:09.240,1,1,0
2020-03-11 14:34:09.740,1,1,0
2020-03-11 14:31:47.740,1,1,0
2020-03-11 14:28:45.740,1,1,0
2020-03-11 14:36:08.740,0,0,0
2020-03-11 14:32:36.240,0,1,0
2020-03-11 14:36:34.240,0,0,0
2020-03-11 14:34:26.740,1,1,0
2020-03-11 14:33:50.500,1,1,0
2020-03-11 16:54:25.500,1,0,0
2020-03-11 14:31:16.740,0,1,0
2020-03-11 14:32:07.500,1,1,0
2020-03-11 14:34:39.240,1,1,0
2020-03-11 14:29:09.000,1,1,0
2020-03-11 14:35:42.500,1,0,0
2020-03-11 14:33:16.740,1,1,0
2020-03-11 14:36:32.000,0,0,0
2020-03-11 14:33:08.240,1,1,0
2020-03-11 14:34:24.500,1,1,0
2020-03-11 14:35:25.240,1,1,0
2020-03-11 14:32:58.740,1,1,0
2020-03-11 14:28:39.000,1,1,0
2020-03-11 14:35:10.500,0,1,0
2020-03-11 14:33:31.000,1,1,0
2020-03-11 14:29:55.500,1,1,0
2020-03-11 14:31:27.500,1,1,0
2020-03-11 14:33:21.000,0,1,0
2020-03-11 14:31:02.000,1,1,0
2020-03-11 14:33:30.240,1,1,0
2020-03-11 14:34:56.500,1,1,0
2020-03-11 14:33:28.500,0,1,0
2020-03-11 14:33:07.240,1,1,0
2020-03-11 14:34:16.000,1,1,0
2020-03-11 14:31:30.000,1,1,0
2020-03-11 14:30:56.500,1,1,0
2020-03-11 14:29:43.500,1,1,0
2020-03-11 14:35:17.000,1,1,0
2020-03-11 14:30:41.740,1,1,0
2020-03-11 14:34:02.740,1,1,0
2020-03-11 14:30:43.740,1,1,0
2020-03-11 14:33:25.240,1,1,0
2020-03-11 14:31:06.500,0,1,0
2020-03-11 14:28:45.240,1,1,0
2020-03-11 14:29:16.500,1,1,0
2020-03-11 14:30:10.000,1,1,0
2020-03-11 14:36:03.240,1,1,0
2020-03-11 14:32:08.500,1,1,0
2020-03-11 14:36:12.240,0,0,0
2020-03-11 14:30:26.500,1,1,0
2020-03-11 14:31:09.740,0,1,0
2020-03-11 14:35:15.740,1,1,0
2020-03-11 14:36:41.000,0,0,0
2020-03-11 14:31:13.740,0,1,0
2020-03-11 14:33:41.500,1,1,0
2020-03-11 14:30:33.500,1,1,0
2020-03-11 14:31:05.240,1,1,0
2020-03-11 14:30:51.240,1,0,0
2020-03-11 14:35:28.740,1,1,0
2020-03-11 14:30:35.500,1,1,0
2020-03-11 14:33:31.500,1,1,0
2020-03-11 14:34:29.500,1,1,0
2020-03-11 14:28:58.740,1,1,0
2020-03-11 14:35:28.000,1,1,0
2020-03-11 16:54:12.500,0,0,0
2020-03-11 14:35:58.240,1,1,0
2020-03-11 14:28:31.000,1,1,0
2020-03-11 14:31:01.740,1,1,0
2020-03-11 14:36:41.740,0,0,0
2020-03-11 14:35:56.000,1,1,0
2020-03-11 14:32:09.740,1,1,0
2020-03-11 14:31:58.240,0,1,0
2020-03-11 14:28:40.500,1,0,0
2020-03-11 14:35:16.000,1,1,0
2020-03-11 14:34:36.740,1,1,0
2020-03-11 14:29:38.240,1,1,0
2020-03-11 16:54:26.000,0,0,0
2020-03-11 14:29:21.740,1,1,0
2020-03-11 14:30:11.500,1,1,0
2020-03-11 14:36:00.500,1,0,0
2020-03-11 14:33:54.500,1,1,0
2020-03-11 14:33:23.240,1,1,0
2020-03-11 14:35:53.240,1,1,0
2020-03-11 14:29:38.500,1,1,0
2020-03-11 14:48:02.240,0,0,0
2020-03-11 14:49:49.000,0,0,0
2020-03-11 14:47:51.740,0,0,0
2020-03-11 14:46:06.740,0,0,0
2020-03-11 14:47:01.240,0,0,0
2020-03-11 14:39:28.500,1,1,0
2020-03-11 14:39:54.500,0,1,0
2020-03-11 14:39:17.240,1,1,0
2020-03-11 14:42:31.240,1,1,0
2020-03-11 14:47:43.000,0,0,0
2020-03-11 14:43:31.240,0,1,0
2020-03-11 14:43:48.000,1,1,0
2020-03-11 14:43:49.000,1,1,0
2020-03-11 14:40:17.740,1,1,0
2020-03-11 14:43:40.740,0,0,0
2020-03-11 14:45:14.240,0,1,0
2020-03-11 14:44:24.000,1,1,0
2020-03-11 14:44:25.500,1,1,0
2020-03-11 14:48:40.740,0,0,0
2020-03-11 14:44:15.000,1,1,0
2020-03-11 14:46:01.500,1,1,0
2020-03-11 14:39:28.000,1,1,0
2020-03-11 14:45:26.000,0,1,0
2020-03-11 14:49:12.240,0,0,0
2020-03-11 17:09:41.240,0,0,0
2020-03-11 14:45:46.000,1,1,0
2020-03-11 14:39:05.240,1,1,0
2020-03-11 14:39:19.500,1,1,0
2020-03-11 14:41:01.740,0,1,0
2020-03-11 14:47:44.740,0,0,0
2020-03-11 14:49:33.240,0,0,0
2020-03-11 14:41:46.240,0,1,0
2020-03-11 14:48:14.000,0,0,0
2020-03-11 14:39:09.000,1,1,0
2020-03-11 14:42:57.500,1,1,0
2020-03-11 14:49:08.240,0,0,0
2020-03-11 14:46:48.740,0,0,0
2020-03-11 14:43:11.000,1,1,0
2020-03-11 14:44:53.500,1,1,0
2020-03-11 14:45:40.740,1,1,0
2020-03-11 17:09:40.000,0,0,0
2020-03-11 14:49:14.740,0,0,0
2020-03-11 14:44:26.240,1,1,0
2020-03-11 14:39:02.240,1,1,0
2020-03-11 14:49:14.240,0,0,0
2020-03-11 17:09:48.740,0,0,0
2020-03-11 14:47:14.000,0,0,0
2020-03-11 14:47:30.240,0,0,0
2020-03-11 17:09:49.740,0,0,0
2020-03-11 14:42:55.000,1,1,0
2020-03-11 14:46:52.000,0,0,0
2020-03-11 14:46:21.500,0,0,0
2020-03-11 14:45:51.000,0,1,0
2020-03-11 14:38:55.240,1,1,0
2020-03-11 14:41:35.740,1,1,0
2020-03-11 14:48:34.000,0,0,0
2020-03-11 14:48:56.740,0,0,0
2020-03-11 14:39:08.740,1,1,0
2020-03-11 14:44:54.000,1,1,0
2020-03-11 14:40:10.500,1,1,0
2020-03-11 14:42:09.740,0,0,0
2020-03-11 14:39:59.500,1,1,0
2020-03-11 14:43:38.500,0,0,0
2020-03-11 14:44:17.500,1,1,0
2020-03-11 14:46:08.240,0,0,0
2020-03-11 14:47:56.740,0,0,0
2020-03-11 14:43:25.000,1,1,0
2020-03-11 14:47:54.240,0,0,0
2020-03-11 14:43:21.000,1,1,0
2020-03-11 14:45:33.740,1,1,0
2020-03-11 14:38:45.000,1,1,0
2020-03-11 14:41:22.500,1,1,0
2020-03-11 14:44:50.000,1,1,0
2020-03-11 14:43:48.740,1,1,0
2020-03-11 14:42:04.500,0,1,0
2020-03-11 14:47:19.500,0,0,0
