time,l,r,iteration
2020-03-11 14:41:45.000,0,1,0
2020-03-11 14:46:46.000,0,0,0
2020-03-11 14:42:15.240,1,1,0
2020-03-11 14:38:30.740,0,1,0
2020-03-11 14:39:33.740,0,1,0
2020-03-11 14:42:55.000,1,1,0
2020-03-11 14:46:27.000,0,0,0
2020-03-11 14:47:52.500,0,0,0
2020-03-11 14:48:51.740,0,0,0
2020-03-11 14:43:07.240,1,1,0
2020-03-11 14:40:48.000,0,1,0
2020-03-11 14:41:16.000,1,1,0
2020-03-11 17:09:32.240,0,0,0
2020-03-11 14:47:46.740,0,0,0
2020-03-11 14:49:24.240,0,0,0
2020-03-11 14:43:03.240,1,1,0
2020-03-11 14:46:10.240,0,0,0
2020-03-11 14:40:48.240,0,1,0
2020-03-11 14:49:34.240,0,0,0
2020-03-11 14:41:32.740,1,1,0
2020-03-11 14:39:46.740,1,1,0
2020-03-11 14:46:50.240,0,0,0
2020-03-11 14:39:26.240,1,1,0
2020-03-11 14:49:10.740,0,0,0
2020-03-11 14:39:47.000,1,0,0
2020-03-11 14:39:27.500,1,1,0
2020-03-11 14:43:59.000,1,1,0
2020-03-11 14:48:49.740,0,0,0
2020-03-11 14:40:30.240,0,1,0
2020-03-11 14:38:55.000,1,1,0
2020-03-11 14:42:03.500,0,1,0
2020-03-11 14:48:45.500,0,0,0
2020-03-11 17:09:25.240,0,0,0
2020-03-11 14:48:41.740,0,0,0
2020-03-11 14:41:56.500,0,1,0
2020-03-11 14:46:50.740,0,0,0
2020-03-11 14:41:55.500,0,1,0
2020-03-11 14:44:53.000,1,1,0
2020-03-11 14:49:19.000,0,0,0
2020-03-11 14:43:01.740,1,1,0
2020-03-11 14:45:49.000,0,1,0
2020-03-11 14:47:04.240,0,0,0
2020-03-11 14:49:03.240,0,0,0
2020-03-11 17:09:15.500,0,0,0
