time,l,r,iteration
2020-03-11 14:39:44.000,1,1,0
2020-03-11 14:44:05.740,1,1,0
2020-03-11 14:43:30.740,1,1,0
2020-03-11 14:38:59.000,1,1,0
2020-03-11 14:43:33.740,1,1,0
2020-03-11 14:45:46.240,1,1,0
2020-03-11 14:43:33.000,1,1,0
2020-03-11 14:47:33.000,0,0,0
2020-03-11 14:44:37.740,1,1,0
2020-03-11 14:39:37.240,1,1,0
2020-03-11 14:43:11.740,1,1,0
2020-03-11 14:41:49.240,1,1,0
2020-03-11 14:39:03.000,1,1,0
2020-03-11 14:40:06.740,1,1,0
2020-03-11 14:49:40.240,0,0,0
2020-03-11 14:45:46.000,1,1,0
2020-03-11 14:43:09.000,1,1,0
2020-03-11 14:39:55.000,1,1,0
2020-03-11 14:41:27.240,1,1,0
2020-03-11 14:39:57.500,1,1,0
2020-03-11 14:39:46.740,1,1,0
2020-03-11 14:44:55.240,1,1,0
2020-03-11 14:38:53.240,1,1,0
2020-03-11 14:44:07.740,0,1,0
2020-03-11 14:40:32.740,1,1,0
2020-03-11 14:48:20.000,0,0,0
2020-03-11 14:47:47.740,0,0,0
2020-03-11 17:09:42.500,0,0,0
2020-03-11 14:45:42.240,1,1,0
2020-03-11 17:09:26.000,0,0,0
2020-03-11 14:48:06.000,0,0,0
2020-03-11 14:44:00.000,1,1,0
2020-03-11 14:48:34.240,0,0,0
2020-03-11 14:42:20.240,1,1,0
2020-03-11 14:46:36.740,0,0,0
2020-03-11 14:43:58.500,1,1,0
2020-03-11 14:42:38.240,1,1,0
2020-03-11 17:09:41.240,0,0,0
2020-03-11 14:40:35.240,1,1,0
2020-03-11 14:44:45.240,1,1,0
2020-03-11 14:41:54.000,0,1,0
2020-03-11 14:45:42.000,1,1,0
2020-03-11 14:40:55.240,0,1,0
2020-03-11 14:41:51.240,0,1,0
2020-03-11 14:46:44.240,0,0,0
2020-03-11 17:09:15.240,0,0,0
2020-03-11 14:42:12.000,1,0,0
2020-03-11 14:43:11.000,1,1,0
2020-03-11 14:45:30.500,1,1,0
2020-03-11 14:39:02.000,1,1,0
2020-03-11 14:43:06.240,1,1,0
2020-03-11 14:42:08.000,0,0,0
2020-03-11 14:40:17.000,1,1,0
2020-03-11 14:45:31.240,1,1,0
2020-03-11 14:46:54.740,0,0,0
2020-03-11 14:41:48.740,1,1,0
2020-03-11 14:43:08.740,1,1,0
2020-03-11 14:46:02.740,0,1,0
2020-03-11 14:43:04.500,1,1,0
2020-03-11 14:40:09.500,1,1,0
2020-03-11 14:49:26.000,0,0,0
2020-03-11 14:44:45.500,1,1,0
2020-03-11 14:40:51.500,0,1,0
2020-03-11 14:42:25.740,1,1,0
2020-03-11 14:41:31.000,1,1,0
2020-03-11 14:40:08.000,1,1,0
2020-03-11 14:45:28.240,1,1,0
2020-03-11 14:39:54.240,0,1,0
2020-03-11 14:48:16.740,0,0,0
2020-03-11 14:46:47.240,0,0,0
2020-03-11 14:39:15.000,1,1,0
2020-03-11 14:46:05.500,0,0,0
