time,l,r,iteration
2019-11-25 16:58:12.740,0,1,1
2019-11-25 16:51:27.500,1,1,1
2019-11-25 16:53:05.500,1,1,1
2019-11-25 16:50:14.240,1,1,1
2019-11-25 16:59:46.240,0,1,1
2019-11-25 16:51:34.000,1,1,1
2019-11-25 17:00:15.000,1,1,1
2019-11-25 16:59:49.740,0,1,1
2019-11-25 16:55:14.240,0,1,1
2019-11-25 16:49:58.240,0,1,1
2019-11-25 16:58:35.500,0,1,1
2019-11-25 16:50:48.740,1,1,1
2019-11-25 16:58:44.000,0,1,1
2019-11-25 16:47:27.500,0,1,1
2019-11-25 16:54:37.000,1,1,1
2019-11-25 16:48:21.740,1,1,1
2019-11-25 16:57:11.500,1,1,1
2019-11-25 16:56:21.740,0,1,1
2019-11-25 16:47:11.500,0,1,1
2019-11-26 16:51:39.740,1,0,1
2019-11-26 16:56:17.740,1,1,1
2019-11-26 16:56:04.000,0,0,1
2019-11-26 16:57:01.000,0,1,1
2019-11-26 16:50:56.000,0,0,1
2019-11-26 16:57:34.240,1,1,1
2019-11-26 16:54:26.240,1,1,1
2019-11-26 16:54:01.740,1,1,1
2019-11-26 16:53:23.740,1,0,1
2019-11-26 16:50:56.740,0,0,1
2019-11-26 16:52:54.500,1,0,1
2019-11-26 16:57:09.000,1,1,1
2019-11-26 16:53:39.500,0,1,1
2019-11-26 16:54:32.740,1,1,1
2019-11-26 16:56:47.000,1,1,1
2019-11-26 16:56:52.240,1,1,1
2019-11-26 16:57:39.240,1,1,1
2019-11-26 16:56:28.500,1,1,1
2019-11-26 16:54:23.740,1,1,1
2019-11-26 16:56:48.740,1,1,1
2019-11-26 16:57:10.500,1,1,1
2019-11-26 16:52:02.500,1,1,1
2019-11-26 16:57:11.000,1,1,1
2019-11-26 16:53:41.000,0,0,1
2019-11-26 16:51:29.740,1,0,1
2019-11-26 16:51:19.740,1,0,1
2019-11-26 16:54:56.240,1,1,1
2019-11-26 16:55:48.500,0,0,1
2019-11-26 16:57:11.500,1,1,1
2019-11-26 16:53:58.240,1,1,1
2019-11-26 16:53:46.500,0,0,1
2019-11-26 16:55:16.240,1,1,1
2019-11-26 16:54:31.000,1,1,1
2019-11-26 16:52:05.500,1,1,1
2019-11-26 16:53:46.740,0,0,1
2019-11-26 16:54:54.500,1,1,1
2019-11-26 16:55:21.000,1,1,1
2019-11-26 16:54:24.740,1,1,1
2019-11-26 16:51:38.000,1,0,1
2019-11-26 16:53:03.240,1,1,1
2019-11-26 16:56:22.740,1,1,1
2019-11-26 16:53:01.240,1,1,1
2019-11-26 16:54:37.240,1,1,1
2019-11-26 16:57:44.500,1,1,1
2019-11-26 16:54:22.500,1,1,1
2019-11-26 16:56:05.240,0,0,1
2019-11-26 16:51:09.740,1,0,1
2019-11-26 16:52:14.740,1,1,1
2019-11-26 16:57:30.740,1,1,1
2019-11-26 16:51:00.500,1,0,1
2019-11-26 16:56:46.000,1,1,1
2019-11-26 16:53:54.500,1,0,1
2019-11-26 16:53:55.000,0,1,1
2019-11-26 16:51:22.740,1,0,1
2019-11-26 16:56:35.240,1,1,1
2019-11-26 16:52:09.000,1,1,1
2019-11-26 16:56:37.740,1,1,1
2019-11-26 16:56:01.000,0,0,1
2019-11-26 16:57:27.500,0,1,1
2019-11-26 16:54:24.240,1,1,1
2019-11-26 16:56:37.240,1,1,1
2019-11-26 16:52:05.240,1,1,1
2020-01-03 16:15:58.500,1,0,1
2020-01-03 16:20:58.740,1,0,1
2020-01-03 16:20:51.000,1,0,1
2020-01-03 16:15:50.740,0,1,1
2020-01-03 16:17:08.500,1,1,1
2020-01-03 16:20:55.240,1,0,1
2020-01-03 16:15:26.000,0,0,1
2020-01-03 16:20:54.240,1,0,1
2020-01-03 16:15:03.240,0,1,1
2020-01-03 16:17:21.000,1,1,1
2020-01-03 16:17:17.000,1,1,1
2020-01-03 16:16:51.240,1,1,1
2020-01-03 16:16:14.000,0,0,1
2020-01-03 16:15:28.500,0,1,1
2020-01-03 16:15:15.740,1,0,1
2020-01-03 16:17:09.500,1,1,1
2020-01-03 16:16:13.740,0,0,1
2020-01-03 16:20:57.740,1,0,1
2020-01-03 16:15:16.000,1,0,1
2020-01-03 16:17:11.740,1,1,1
2020-01-03 16:15:31.000,0,1,1
2020-01-03 16:16:10.240,1,0,1
2020-01-03 16:20:45.240,1,1,1
2020-01-03 16:16:14.740,0,0,1
2020-01-03 16:21:15.740,0,0,1
2020-01-03 16:15:35.500,1,1,1
2020-01-03 16:17:14.240,1,1,1
2020-01-03 16:15:10.740,1,0,1
2020-01-03 16:15:03.740,0,1,1
2020-01-03 16:15:33.000,0,0,1
2020-01-03 16:16:12.500,0,1,1
2020-01-03 16:21:20.000,0,0,1
2020-01-03 16:15:24.740,0,1,1
2020-01-03 16:15:35.240,1,1,1
2020-01-03 16:16:27.500,1,1,1
2020-01-03 16:15:08.500,0,1,1
2020-01-03 16:20:16.500,0,0,1
2020-01-03 16:16:33.500,1,1,1
2020-01-03 16:16:57.000,1,1,1
2020-01-03 16:16:02.240,1,0,1
2020-01-03 16:17:06.500,1,1,1
2020-01-03 16:15:07.740,0,1,1
2020-01-03 16:16:57.740,1,1,1
2020-01-03 16:15:13.500,1,0,1
2020-01-03 16:15:28.740,0,1,1
2020-01-03 16:16:16.500,0,0,1
2020-01-03 16:16:54.240,1,1,1
2020-01-03 16:17:08.000,1,1,1
2020-01-16 12:25:12.240,0,0,1
2020-01-16 12:30:28.240,0,0,1
2020-01-16 12:23:46.500,0,0,1
2020-01-16 12:25:49.500,0,0,1
2020-01-16 12:29:53.240,0,0,1
2020-01-16 12:26:20.500,0,1,1
2020-01-16 12:25:56.240,0,1,1
2020-01-16 12:25:23.740,0,1,1
2020-01-16 12:26:36.740,0,1,1
2020-01-16 12:25:23.000,0,1,1
2020-01-16 12:24:39.500,0,1,1
2020-01-16 12:25:50.500,0,0,1
2020-01-16 12:26:14.240,0,1,1
2020-01-16 12:24:31.500,0,1,1
2020-01-16 12:30:29.740,0,0,1
2020-01-16 12:25:21.500,0,1,1
2020-01-16 12:30:20.000,0,1,1
2020-01-16 12:23:42.240,0,0,1
2020-01-16 12:30:14.740,0,1,1
2020-01-16 12:24:36.740,0,1,1
2020-01-16 12:24:27.000,0,1,1
2020-01-16 12:26:00.500,0,1,1
2020-01-16 12:30:11.000,0,1,1
2020-01-16 12:26:14.740,0,1,1
2020-01-16 12:23:50.500,0,0,1
2020-01-16 12:24:56.000,0,0,1
2020-01-16 12:25:05.500,0,1,1
2020-01-16 12:30:18.000,0,1,1
2020-01-16 12:24:19.240,0,1,1
2020-01-16 12:25:46.500,0,0,1
2020-01-16 12:26:01.740,0,1,1
2020-01-16 12:24:29.240,0,1,1
2020-01-16 12:24:44.500,1,1,1
2019-11-15 16:34:26.000,1,0,2
2019-11-15 16:33:21.500,0,1,2
2019-11-15 16:34:13.500,0,1,2
2019-11-15 16:32:08.740,0,1,2
2019-11-15 16:32:26.500,0,1,2
2019-11-15 16:31:52.240,1,1,2
2019-11-15 16:34:37.740,1,0,2
2019-11-15 16:33:16.000,0,1,2
2019-11-15 16:33:54.240,1,1,2
2019-11-15 16:31:32.000,0,1,2
2019-11-15 16:32:28.740,0,1,2
2019-11-15 16:35:08.000,0,1,2
2019-11-15 16:33:38.000,0,1,2
2019-11-15 16:33:41.740,1,1,2
2019-11-15 16:31:55.000,0,1,2
2019-11-15 16:31:21.500,0,0,2
2019-11-15 16:34:21.000,1,0,2
2019-11-15 16:32:30.000,0,1,2
2019-11-15 16:34:06.000,0,1,2
2019-11-15 16:33:41.000,1,1,2
2019-11-15 16:32:32.000,0,1,2
2019-11-15 16:34:54.240,1,1,2
