time,counts_left,counts_right,r,l
2020-01-16 12:26:29,0.0,35.0,1.0,0.0
2020-01-16 12:26:30,0.0,33.0,1.0,0.0
2020-01-16 12:26:31,0.0,29.0,1.0,0.0
2020-01-16 12:26:32,0.0,21.0,1.0,0.0
2020-01-16 12:26:33,0.0,10.0,1.0,0.0
2020-01-16 12:26:34,0.0,4.0,1.0,0.0
2020-01-16 12:26:35,0.0,3.0,1.0,0.0
2020-01-16 12:26:36,0.0,2.0,1.0,0.0
2020-01-16 12:26:37,0.0,2.0,1.0,0.0
2020-01-16 12:26:38,0.0,2.0,1.0,0.0
2020-01-16 12:26:39,0.0,2.0,1.0,0.0
2020-01-16 12:26:40,0.0,2.0,1.0,0.0
2020-01-16 12:29:51,1.0,5.0,1.0,1.0
2020-01-16 12:29:52,5.0,26.0,1.0,1.0
2020-01-16 12:29:53,10.0,40.0,1.0,1.0
2020-01-16 12:29:54,10.0,62.0,1.0,1.0
2020-01-16 12:29:55,10.0,84.0,1.0,1.0
2020-01-16 12:29:56,8.0,82.0,1.0,1.0
2020-01-16 12:29:57,5.0,60.0,1.0,1.0
2020-01-16 12:29:58,0.0,46.0,1.0,0.0
2020-01-16 12:29:59,0.0,23.0,1.0,0.0
2020-01-16 12:30:00,0.0,2.0,1.0,0.0
2020-01-16 12:30:01,0.0,0.0,0.0,0.0
2020-01-16 12:30:02,1.0,3.0,1.0,1.0
2020-01-16 12:30:03,1.0,7.0,1.0,1.0
2020-01-16 12:30:04,2.0,10.0,1.0,1.0
2020-01-16 12:30:05,3.0,13.0,1.0,1.0
2020-01-16 12:30:06,7.0,15.0,1.0,1.0
2020-01-16 12:30:07,6.0,18.0,1.0,1.0
2020-01-16 12:30:08,6.0,32.0,1.0,1.0
2020-01-16 12:30:09,4.0,47.0,1.0,1.0
2020-01-16 12:30:10,4.0,53.0,1.0,1.0
2020-01-16 12:30:11,0.0,57.0,1.0,0.0
2020-01-16 12:30:12,0.0,54.0,1.0,0.0
2020-01-16 12:30:13,0.0,36.0,1.0,0.0
2020-01-16 12:30:14,0.0,19.0,1.0,0.0
2020-01-16 12:30:15,0.0,9.0,1.0,0.0
2020-01-16 12:30:16,0.0,5.0,1.0,0.0
2020-01-16 12:30:17,0.0,10.0,1.0,0.0
2020-01-16 12:30:18,0.0,22.0,1.0,0.0
2020-01-16 12:30:19,0.0,25.0,1.0,0.0
2020-01-16 12:30:20,0.0,26.0,1.0,0.0
2020-01-16 12:30:21,0.0,24.0,1.0,0.0
2020-01-16 12:30:22,0.0,16.0,1.0,0.0
2020-01-16 12:30:23,0.0,4.0,1.0,0.0
2020-01-16 12:30:24,0.0,4.0,1.0,0.0
2020-01-16 12:30:25,0.0,7.0,1.0,0.0
2020-01-16 12:30:26,0.0,15.0,1.0,0.0
2020-01-16 12:30:27,1.0,16.0,1.0,1.0
2020-01-16 12:30:28,1.0,33.0,1.0,1.0
2020-01-16 12:30:29,1.0,44.0,1.0,1.0
2020-01-16 12:30:30,1.0,41.0,1.0,1.0
2020-01-16 12:30:31,2.0,38.0,1.0,1.0
2020-01-16 12:30:32,3.0,43.0,1.0,1.0
2020-01-16 12:30:33,3.0,39.0,1.0,1.0
2020-01-16 12:30:34,4.0,34.0,1.0,1.0
2020-01-16 12:30:35,5.0,36.0,1.0,1.0
2020-01-16 12:30:36,3.0,37.0,1.0,1.0
2020-01-16 12:30:37,3.0,45.0,1.0,1.0
2020-01-16 12:30:38,2.0,58.0,1.0,1.0
2020-01-16 12:30:39,1.0,73.0,1.0,1.0
