time,l,iteration
2019-11-26 16:57:20.740,0,8
2019-11-26 16:51:06.240,1,8
2019-11-26 16:51:03.740,1,8
2019-11-26 16:54:46.740,1,8
2019-11-26 16:50:57.000,1,8
2019-11-26 16:56:09.500,1,8
2019-11-26 16:53:30.740,1,8
2019-11-26 16:57:18.740,0,8
2019-11-26 16:52:12.000,1,8
2019-11-26 16:56:39.000,1,8
2019-11-26 16:52:04.500,1,8
2019-11-26 16:53:04.000,1,8
2019-11-26 16:54:30.740,1,8
2019-11-26 16:51:15.000,1,8
2019-11-26 16:57:03.000,1,8
2019-11-26 16:54:19.240,1,8
2019-11-26 16:51:54.740,1,8
2019-11-26 16:54:38.000,1,8
2019-11-26 16:53:11.740,0,8
2019-11-26 16:56:18.000,1,8
2019-11-26 16:54:54.240,1,8
2019-11-26 16:53:07.000,1,8
2019-11-26 16:51:13.500,1,8
2019-11-26 16:54:31.000,1,8
2019-11-26 16:57:12.240,0,8
2019-11-26 16:51:16.240,1,8
2019-11-26 16:54:41.240,1,8
2019-11-26 16:54:25.240,1,8
2019-11-26 16:54:46.240,1,8
2019-11-26 16:51:33.000,1,8
2019-11-26 16:51:56.740,1,8
2019-11-26 16:50:58.500,1,8
2019-11-26 16:51:09.000,1,8
2019-11-26 16:52:23.240,1,8
2019-11-26 16:57:38.500,1,8
2019-11-26 16:56:57.500,0,8
2019-11-26 16:54:52.240,1,8
2019-11-26 16:53:09.500,0,8
2019-11-26 16:57:14.740,1,8
2019-11-26 16:54:21.240,1,8
2019-11-26 16:54:32.240,0,8
2019-11-26 16:56:37.500,1,8
2019-11-26 16:57:24.740,0,8
2019-11-26 16:51:54.500,1,8
2019-11-26 16:53:27.000,1,8
2019-11-26 16:51:25.000,1,8
2019-11-26 16:57:09.000,1,8
2019-11-26 16:54:42.740,1,8
2019-11-26 16:52:02.000,1,8
2019-11-26 16:54:55.000,1,8
2019-11-26 16:53:31.000,1,8
2019-11-26 16:51:13.000,1,8
2019-11-26 16:56:20.240,0,8
2019-11-26 16:56:42.740,0,8
2019-11-26 16:50:59.000,1,8
2019-11-26 16:53:03.500,1,8
2019-11-26 16:51:02.500,1,8
2019-11-26 16:54:35.740,1,8
2019-11-26 16:51:14.240,1,8
2019-11-26 16:56:07.500,1,8
2019-11-26 16:51:24.000,1,8
2019-11-26 16:55:09.740,1,8
2019-11-26 16:54:51.240,1,8
2019-11-26 16:53:15.000,0,8
2019-11-26 16:54:16.000,1,8
2019-11-26 16:53:24.240,1,8
2019-11-26 16:56:12.740,1,8
2019-11-26 16:53:06.240,1,8
2019-11-26 16:55:02.240,1,8
2019-11-26 16:56:10.500,1,8
2019-11-26 16:54:26.000,1,8
2019-11-26 16:54:55.740,1,8
2019-11-26 16:57:02.740,0,8
2019-11-26 16:54:28.500,1,8
2019-11-26 16:54:47.240,1,8
2019-11-26 16:56:41.240,1,8
2019-11-26 16:51:59.000,1,8
2019-11-26 16:52:08.500,1,8
2019-11-26 16:56:42.240,1,8
2019-11-26 16:51:31.240,1,8
2019-11-26 16:51:29.740,1,8
2019-11-26 16:52:52.500,1,8
2019-11-26 16:51:56.000,1,8
2019-11-26 16:53:32.500,1,8
2019-11-26 16:54:25.500,1,8
2019-11-26 16:52:13.740,1,8
2019-11-26 16:56:08.500,1,8
2019-11-26 16:57:37.740,1,8
2019-11-26 16:57:10.240,1,8
2019-11-26 16:52:14.740,1,8
2019-11-26 16:52:58.500,1,8
2019-11-26 16:56:29.740,1,8
2019-11-26 16:51:56.240,1,8
2019-11-26 16:54:25.000,1,8
2019-11-26 16:51:29.500,1,8
2019-11-26 16:52:24.080,1,8
2019-11-26 16:57:13.240,0,8
2019-11-26 16:56:31.500,1,8
2019-11-26 16:51:07.740,1,8
2019-11-26 16:54:53.740,1,8
2019-11-26 16:57:22.240,0,8
2019-11-26 16:52:11.500,1,8
2019-11-26 16:51:32.500,1,8
2019-11-26 16:53:11.500,0,8
2019-11-26 16:54:53.240,1,8
2019-11-26 16:53:22.240,1,8
2019-11-26 16:56:54.740,1,8
2019-11-26 16:54:38.740,1,8
2019-11-26 16:55:12.500,1,8
2019-11-26 16:51:01.000,1,8
2019-11-26 16:53:07.240,1,8
2019-11-26 16:57:03.740,1,8
2019-11-26 16:52:53.240,1,8
2019-11-26 16:51:07.000,1,8
2019-11-26 16:54:17.500,1,8
2019-11-26 16:56:50.740,1,8
2019-11-26 16:51:54.240,1,8
2019-11-26 16:57:15.500,1,8
2019-11-26 16:51:24.740,1,8
2019-11-26 16:52:59.240,1,8
2019-11-26 16:57:40.240,1,8
2019-11-26 16:51:03.000,1,8
2019-11-26 16:56:56.740,0,8
2019-11-26 16:53:12.500,0,8
2019-11-26 16:57:25.500,0,8
2019-11-26 16:52:54.740,1,8
2019-11-26 16:57:05.000,1,8
2019-11-26 16:55:02.740,1,8
2019-11-26 16:51:21.740,1,8
2019-11-26 16:56:38.500,1,8
2019-11-26 16:51:55.240,1,8
2019-11-26 16:56:31.000,1,8
2019-11-26 16:57:10.000,0,8
2019-11-26 16:54:22.500,1,8
2019-11-26 16:56:34.240,1,8
2019-11-26 16:53:31.500,1,8
2019-11-26 16:52:54.000,1,8
2019-11-26 16:57:20.240,1,8
2019-11-26 16:56:22.240,1,8
2019-11-26 16:56:45.740,1,8
2020-01-03 16:16:00.240,1,8
2020-01-03 16:16:04.500,1,8
2020-01-03 16:21:04.500,1,8
2020-01-03 16:20:18.240,0,8
2020-01-03 16:20:22.240,0,8
2020-01-03 16:16:02.500,1,8
2020-01-03 16:21:25.000,0,8
2020-01-03 16:20:32.500,1,8
2020-01-03 16:20:32.240,1,8
2020-01-03 16:15:14.500,1,8
2020-01-03 16:20:24.500,0,8
2020-01-03 16:17:19.000,1,8
2020-01-03 16:21:11.000,0,8
2020-01-03 16:20:28.000,1,8
2020-01-03 16:21:10.000,1,8
2020-01-03 16:21:12.500,0,8
2020-01-03 16:15:21.240,1,8
2020-01-03 16:15:59.500,1,8
2020-01-03 16:16:57.740,1,8
2020-01-03 16:16:54.240,1,8
2020-01-03 16:17:05.000,0,8
2020-01-03 16:16:52.740,1,8
2020-01-03 16:16:46.000,1,8
2020-01-03 16:17:14.500,0,8
2020-01-03 16:16:41.740,0,8
2020-01-03 16:16:30.740,1,8
2020-01-03 16:17:09.500,1,8
2020-01-03 16:17:05.740,0,8
2020-01-03 16:16:40.000,1,8
2020-01-03 16:21:19.740,0,8
2020-01-03 16:15:10.000,1,8
2020-01-03 16:15:22.000,1,8
2020-01-03 16:16:56.740,1,8
2020-01-03 16:21:24.000,0,8
2020-01-03 16:20:23.740,0,8
2020-01-03 16:15:15.500,1,8
2020-01-03 16:16:41.500,1,8
2020-01-03 16:15:51.500,0,8
2020-01-03 16:15:29.500,0,8
2020-01-03 16:16:24.240,1,8
2020-01-03 16:16:43.240,1,8
2020-01-03 16:15:51.000,0,8
2020-01-03 16:15:36.000,1,8
2020-01-03 16:15:07.000,0,8
2020-01-03 16:16:49.000,1,8
2020-01-03 16:16:37.500,1,8
2020-01-03 16:21:18.740,0,8
2020-01-03 16:15:33.500,0,8
2020-01-03 16:16:57.000,1,8
2020-01-03 16:21:19.500,0,8
2020-01-03 16:16:46.500,1,8
2020-01-03 16:17:12.000,0,8
2020-01-03 16:20:34.500,1,8
2020-01-03 16:15:06.740,0,8
2020-01-03 16:16:04.240,1,8
2020-01-03 16:15:16.000,1,8
2020-01-03 16:15:18.500,1,8
2020-01-03 16:16:51.500,1,8
2020-01-03 16:16:40.500,1,8
2020-01-03 16:16:33.500,1,8
2020-01-03 16:17:20.240,1,8
2020-01-03 16:16:45.500,1,8
2020-01-03 16:17:18.240,1,8
2020-01-03 16:21:18.500,0,8
2020-01-03 16:16:59.500,1,8
2020-01-03 16:16:07.000,1,8
2020-01-03 16:16:50.740,1,8
2020-01-03 16:20:26.740,0,8
2020-01-03 16:15:01.240,0,8
2020-01-03 16:20:21.240,0,8
2020-01-03 16:17:16.000,0,8
2020-01-03 16:21:13.000,0,8
2020-01-03 16:20:21.740,0,8
2020-01-03 16:16:07.740,1,8
2020-01-03 16:21:10.240,0,8
2020-01-03 16:16:39.000,1,8
2020-01-03 16:16:32.740,1,8
2020-01-03 16:16:35.740,1,8
2020-01-03 16:15:18.240,1,8
2020-01-03 16:15:06.240,0,8
2020-01-03 16:20:29.240,1,8
2020-01-03 16:17:14.000,0,8
2020-01-03 16:21:05.740,1,8
2020-01-03 16:15:14.740,1,8
2020-01-03 16:15:19.500,1,8
2020-01-03 16:15:37.500,1,8
2020-01-03 16:20:19.740,0,8
2020-01-03 16:16:36.500,1,8
2020-01-03 16:17:10.740,0,8
2020-01-03 16:16:45.000,1,8
2020-01-03 16:15:30.240,0,8
2020-01-03 16:16:48.000,1,8
2020-01-03 16:21:23.000,0,8
2020-01-03 16:15:06.500,0,8
2020-01-03 16:16:20.000,1,8
2020-01-03 16:15:33.240,0,8
2020-01-03 16:16:09.060,1,8
2020-01-03 16:21:22.740,0,8
2020-01-03 16:15:56.740,1,8
2020-01-03 16:21:06.240,0,8
2020-01-03 16:16:06.740,1,8
2020-01-03 16:20:17.000,0,8
2020-01-03 16:20:18.500,0,8
2020-01-03 16:16:25.000,1,8
2020-01-03 16:16:40.740,1,8
2020-01-03 16:16:29.740,1,8
2020-01-03 16:17:08.500,0,8
2020-01-03 16:15:35.500,1,8
2020-01-03 16:21:04.240,1,8
2020-01-03 16:16:24.740,1,8
2020-01-03 16:16:35.000,1,8
2020-01-03 16:16:57.500,1,8
2020-01-03 16:16:31.500,1,8
2020-01-03 16:17:08.740,0,8
2020-01-03 16:17:11.500,1,8
2020-01-03 16:20:31.740,1,8
2020-01-03 16:16:31.240,1,8
2020-01-03 16:21:20.500,0,8
2020-01-03 16:21:24.500,0,8
2020-01-03 16:17:03.240,0,8
2020-01-03 16:16:36.740,1,8
2020-01-03 16:15:12.000,1,8
2020-01-03 16:17:11.240,1,8
2020-01-03 16:15:10.740,1,8
2019-11-25 16:49:48.000,1,9
2019-11-25 16:57:22.740,0,9
2019-11-25 16:53:02.740,0,9
2019-11-25 16:55:06.500,0,9
2019-11-25 16:47:58.000,1,9
2019-11-25 16:54:21.500,0,9
2019-11-25 16:49:55.000,0,9
2019-11-25 16:56:02.740,0,9
2019-11-25 16:49:51.240,0,9
2019-11-25 16:58:41.000,1,9
2019-11-25 16:48:24.240,0,9
2019-11-25 16:47:25.000,0,9
2019-11-25 16:58:15.500,0,9
2019-11-25 16:55:36.500,1,9
2019-11-25 17:00:28.740,0,9
2019-11-25 16:58:16.000,0,9
2019-11-25 16:55:57.000,0,9
2019-11-25 16:52:31.000,1,9
2019-11-25 16:48:02.740,1,9
2019-11-25 16:58:04.000,0,9
2019-11-25 17:00:32.240,0,9
2019-11-25 16:50:01.740,0,9
2019-11-25 16:58:28.240,1,9
2019-11-25 17:00:37.240,0,9
2019-11-25 16:56:19.740,0,9
2019-11-25 16:55:47.240,0,9
2019-11-25 16:55:15.240,0,9
2019-11-25 16:53:16.500,1,9
2019-11-25 16:59:47.240,0,9
2019-11-25 16:56:41.000,0,9
2019-11-25 16:55:30.000,1,9
2019-11-25 16:53:03.240,0,9
2019-11-25 17:00:12.240,0,9
2019-11-25 17:00:34.000,0,9
2019-11-25 17:00:14.000,0,9
2019-11-25 16:49:45.240,1,9
2019-11-25 16:52:59.500,0,9
2019-11-25 16:58:34.240,0,9
2019-11-25 16:48:27.000,0,9
2019-11-25 16:49:09.240,0,9
2019-11-25 16:50:18.240,0,9
2019-11-25 16:55:01.240,1,9
2019-11-25 16:56:42.500,0,9
2019-11-25 16:55:09.000,0,9
2019-11-25 16:56:03.500,0,9
2019-11-25 16:54:43.240,0,9
2019-11-25 16:55:10.500,0,9
2019-11-25 16:54:28.240,1,9
2019-11-25 16:47:37.000,0,9
2019-11-25 16:59:38.000,1,9
2019-11-25 17:00:50.480,0,9
2019-11-25 16:54:29.240,1,9
2019-11-25 16:54:50.000,0,9
2019-11-25 16:55:50.740,0,9
2019-11-25 16:50:10.000,1,9
2019-11-25 16:55:33.000,1,9
2019-11-25 16:59:57.240,0,9
2019-11-25 16:54:42.240,0,9
2019-11-25 16:47:45.000,1,9
2019-11-25 16:55:46.740,0,9
2019-11-25 16:52:15.240,0,9
2019-11-25 16:49:53.240,0,9
2019-11-25 16:54:16.500,0,9
2019-11-25 16:55:52.000,0,9
2019-11-25 16:57:44.000,0,9
2019-11-25 16:59:33.500,0,9
2019-11-25 16:55:37.240,0,9
2019-11-25 16:53:18.500,1,9
2019-11-25 16:52:30.000,1,9
2019-11-25 16:55:45.740,0,9
2019-11-25 16:48:51.740,1,9
2019-11-25 17:00:13.500,0,9
2019-11-25 16:52:45.740,1,9
2019-11-25 16:54:53.740,1,9
2019-11-25 16:52:45.000,1,9
2019-11-25 17:00:32.500,0,9
2019-11-25 16:58:09.500,0,9
2019-11-25 16:47:29.500,0,9
2019-11-25 16:54:29.500,1,9
2019-11-25 16:59:57.740,0,9
2019-11-25 16:47:17.000,0,9
2019-11-25 16:59:53.740,0,9
2019-11-25 16:53:05.240,1,9
2019-11-25 17:00:09.000,0,9
2019-11-25 16:54:38.240,0,9
2019-11-25 16:48:04.240,1,9
2019-11-25 16:47:12.740,0,9
2019-11-25 16:57:45.500,0,9
2019-11-25 16:53:25.000,1,9
2019-11-25 16:47:14.000,0,9
2019-11-25 16:57:58.500,0,9
2019-11-25 16:47:12.500,0,9
2019-11-25 17:00:37.000,0,9
2019-11-25 16:47:51.000,1,9
2019-11-25 16:54:50.500,0,9
2019-11-25 16:47:17.740,0,9
2019-11-25 17:00:43.240,0,9
2019-11-25 16:56:08.240,0,9
2019-11-25 16:59:16.000,0,9
2019-11-25 16:47:48.740,0,9
2019-11-25 16:55:50.500,0,9
2019-11-25 16:56:00.000,0,9
2019-11-25 16:54:15.000,0,9
2019-11-25 16:47:29.240,0,9
2019-11-25 16:52:34.500,0,9
2019-11-25 16:57:43.740,0,9
2019-11-25 16:53:09.740,0,9
2019-11-25 17:00:14.500,0,9
2019-11-25 17:00:22.500,0,9
2019-11-25 16:58:16.740,0,9
2019-11-25 16:58:18.500,0,9
2019-11-25 16:54:33.740,1,9
2019-11-25 16:49:44.500,0,9
2019-11-25 16:57:06.740,0,9
2019-11-25 16:55:15.000,0,9
2019-11-25 16:58:37.500,0,9
2019-11-25 16:57:36.000,0,9
2019-11-25 16:58:10.740,0,9
2019-11-25 16:56:45.740,0,9
2019-11-25 16:47:42.240,0,9
2019-11-25 16:49:53.740,1,9
2019-11-25 16:52:25.000,0,9
2019-11-25 16:48:28.240,0,9
2019-11-25 16:57:41.240,0,9
2019-11-25 16:54:51.000,0,9
2019-11-25 17:00:19.740,1,9
2019-11-25 16:56:01.500,0,9
2019-11-25 16:53:27.740,1,9
2019-11-25 16:53:01.500,0,9
2019-11-25 16:49:44.740,1,9
2019-11-25 16:59:19.000,0,9
2019-11-25 16:59:34.740,0,9
2019-11-25 16:53:39.500,0,9
2019-11-25 16:56:32.000,0,9
2019-11-25 16:47:46.500,1,9
2019-11-25 16:49:58.000,0,9
2019-11-25 16:56:06.500,0,9
2019-11-25 16:55:12.740,0,9
2019-11-25 17:00:03.500,0,9
2019-11-25 16:47:15.000,0,9
2019-11-25 16:55:23.240,0,9
2019-11-25 16:48:57.240,0,9
2019-11-25 16:50:17.500,1,9
2019-11-25 16:54:13.500,0,9
2019-11-25 16:57:59.740,0,9
2019-11-25 16:53:27.500,1,9
2019-11-25 16:57:08.240,0,9
2019-11-25 16:58:36.740,0,9
2019-11-25 16:47:06.000,0,9
2019-11-25 16:53:19.000,0,9
2019-11-25 16:54:41.740,0,9
2019-11-25 16:58:43.500,0,9
2019-11-25 16:57:19.240,0,9
2019-11-25 16:47:50.000,1,9
2019-11-25 16:57:13.500,0,9
2019-11-25 16:50:21.240,0,9
2019-11-25 16:56:42.000,0,9
2019-11-25 16:47:47.740,0,9
2019-11-25 16:58:31.240,0,9
2019-11-25 16:49:43.500,0,9
2019-11-25 16:53:11.500,0,9
2019-11-25 16:55:27.000,0,9
2019-11-25 16:57:10.740,0,9
2019-11-25 16:53:31.500,0,9
2019-11-25 17:00:08.240,0,9
2019-11-25 16:58:11.740,0,9
2019-11-25 16:48:55.740,0,9
2019-11-25 16:53:21.240,0,9
2019-11-25 16:48:55.240,0,9
2019-11-25 16:58:17.740,0,9
2019-11-25 16:50:13.240,0,9
2019-11-25 16:52:29.500,1,9
2019-11-25 16:52:28.240,0,9
2019-11-25 16:57:11.500,0,9
2019-11-25 16:55:04.000,0,9
2019-11-25 16:56:50.240,0,9
2019-11-25 16:59:20.740,0,9
2019-11-25 16:59:51.500,0,9
2019-11-25 16:59:22.000,0,9
2019-11-25 16:58:39.000,0,9
2019-11-25 16:56:31.240,1,9
2019-11-25 16:55:34.240,0,9
2019-11-25 16:54:38.000,0,9
2019-11-25 16:54:58.240,0,9
2019-11-25 16:55:23.500,0,9
2019-11-25 16:59:11.500,0,9
2019-11-25 16:56:30.740,1,9
2019-11-25 16:58:35.500,0,9
2019-11-25 16:57:31.000,1,9
2019-11-25 16:52:32.240,1,9
2019-11-25 16:53:15.000,1,9
2019-11-25 16:57:54.240,0,9
2019-11-25 16:56:08.500,0,9
2019-11-25 16:47:23.740,0,9
2019-11-25 16:50:06.500,0,9
2019-11-25 16:55:09.500,0,9
2019-11-25 16:50:01.240,0,9
2019-11-25 16:50:15.740,0,9
2019-11-25 16:54:40.240,0,9
2019-11-25 16:48:29.740,0,9
2019-11-25 16:56:21.500,0,9
2019-11-25 16:49:01.500,1,9
2019-11-25 16:52:31.240,1,9
2019-11-25 16:50:16.500,0,9
2019-11-25 16:55:20.500,0,9
2019-11-25 17:00:10.500,0,9
2019-11-25 16:59:28.240,0,9
2019-11-25 16:57:07.500,0,9
2019-11-25 16:48:46.500,1,9
2019-11-25 16:53:10.740,0,9
2019-11-25 16:52:23.000,1,9
2019-11-25 16:47:29.000,0,9
2019-11-25 16:56:13.500,0,9
2019-11-25 16:47:34.740,0,9
2019-11-25 16:54:30.500,1,9
2019-11-25 16:52:35.000,1,9
2019-11-25 16:57:14.000,0,9
2019-11-25 16:59:21.240,0,9
2019-11-25 16:53:06.500,0,9
2019-11-25 16:50:05.740,1,9
2019-11-25 16:57:55.740,0,9
2019-11-25 16:59:17.240,0,9
2019-11-25 16:59:15.500,0,9
2019-11-25 17:00:18.000,0,9
2019-11-25 16:55:43.240,0,9
2019-11-25 16:52:52.240,0,9
2019-11-25 16:53:11.740,1,9
2019-11-25 16:54:47.500,0,9
2019-11-25 16:59:24.740,0,9
2019-11-25 16:56:33.240,1,9
2019-11-25 16:58:38.000,0,9
2019-11-25 16:47:21.360,1,9
2019-11-25 16:58:32.000,0,9
2019-11-25 16:54:50.240,0,9
2019-11-25 16:55:19.500,1,9
2019-11-25 16:59:24.500,0,9
2019-11-25 17:00:02.740,1,9
2019-11-25 16:47:20.740,0,9
2019-11-25 16:58:07.000,0,9
2019-11-25 16:59:14.000,0,9
2019-11-25 16:50:13.740,0,9
2019-11-25 16:54:27.500,0,9
2019-11-25 16:59:15.240,0,9
2019-11-25 16:57:58.240,0,9
2019-11-25 16:52:27.000,0,9
2019-11-25 16:48:49.000,0,9
2019-11-25 16:58:12.500,0,9
2019-11-25 16:54:25.740,0,9
2019-11-25 16:47:19.740,0,9
2019-11-25 16:57:04.740,0,9
2019-11-25 16:48:49.240,0,9
2019-11-25 16:59:56.740,0,9
2019-11-25 17:00:39.500,0,9
2019-11-25 16:58:26.500,1,9
2019-11-25 16:53:39.240,1,9
2019-11-25 16:58:05.500,1,9
2019-11-25 16:54:31.000,0,9
2019-11-25 16:54:47.000,0,9
2019-11-25 16:57:16.500,0,9
2019-11-25 16:48:56.500,1,9
2019-11-25 16:49:01.240,0,9
2019-11-25 16:49:03.740,1,9
2019-11-25 16:56:47.500,1,9
2019-11-25 16:58:12.000,0,9
2019-11-25 16:52:54.000,1,9
2019-11-25 16:59:43.740,0,9
2019-11-25 16:59:35.000,0,9
2019-11-25 16:58:34.000,0,9
2019-11-25 16:57:35.500,0,9
2019-11-25 16:59:44.000,0,9
2019-11-25 16:55:55.500,0,9
2019-11-25 16:52:28.740,0,9
2019-11-25 16:59:12.000,0,9
2019-11-25 16:54:17.740,0,9
2019-11-25 16:48:23.000,0,9
2019-11-25 16:54:37.740,0,9
2019-11-25 16:57:05.240,0,9
2019-11-25 17:00:33.240,0,9
2019-11-25 16:52:31.500,1,9
2019-11-25 17:00:18.240,0,9
2019-11-25 16:55:20.240,1,9
2019-11-25 16:59:47.500,0,9
2019-11-25 16:55:11.740,0,9
2019-11-25 16:55:51.500,0,9
2019-11-25 16:50:11.500,0,9
2019-11-25 17:00:29.500,0,9
2019-11-25 16:58:10.500,0,9
2019-11-25 16:57:12.000,0,9
2019-11-25 16:47:47.500,1,9
2019-11-25 16:50:24.000,0,9
2019-11-25 16:47:37.740,0,9
2019-11-25 16:53:36.000,1,9
2019-11-25 16:57:08.000,0,9
2019-11-25 17:00:41.500,0,9
2019-11-25 17:00:45.000,0,9
2019-11-25 16:47:54.500,1,9
2019-11-25 16:54:14.000,0,9
2019-11-25 16:48:04.500,1,9
2019-11-25 16:55:59.500,0,9
2019-11-25 16:55:10.740,0,9
2019-11-25 16:54:13.240,0,9
2019-11-25 17:00:45.240,0,9
2019-11-25 16:58:06.240,0,9
2019-11-25 16:53:15.240,1,9
2019-11-25 16:57:39.500,0,9
2019-11-25 16:55:05.000,1,9
2019-11-25 16:57:28.740,0,9
2019-11-25 16:53:10.240,1,9
2019-11-25 16:55:29.000,0,9
2019-11-25 16:48:26.000,0,9
2019-11-25 16:47:46.240,1,9
2019-11-25 16:59:35.500,0,9
2019-11-25 16:49:48.500,1,9
2019-11-25 16:59:48.000,0,9
2019-11-25 16:57:16.740,0,9
2019-11-25 16:55:32.740,1,9
2019-11-25 16:57:09.740,0,9
2019-11-25 16:59:19.500,0,9
2019-11-25 16:57:27.740,1,9
2019-11-25 16:59:46.500,1,9
2019-11-25 16:48:34.480,0,9
2019-11-25 16:56:47.240,1,9
2019-11-25 16:58:03.740,0,9
2019-11-25 16:56:32.740,0,9
2019-11-25 16:56:59.240,1,9
2019-11-25 16:55:34.000,1,9
2019-11-25 16:57:24.500,1,9
2019-11-25 17:00:08.000,1,9
2019-11-25 16:56:45.000,1,9
2019-11-25 16:58:09.740,1,9
2019-11-25 16:56:25.500,0,9
2019-11-25 16:56:03.240,1,9
2019-11-25 16:53:26.000,1,9
2019-11-25 16:59:11.000,0,9
2019-11-25 16:47:19.240,0,9
2019-11-25 16:48:01.740,1,9
2019-11-25 16:59:47.740,0,9
2019-11-25 16:56:02.000,1,9
2019-11-25 16:52:55.500,0,9
2019-11-25 16:55:49.500,0,9
2019-11-25 16:55:45.500,0,9
2019-11-25 16:50:12.500,0,9
2019-11-25 16:54:55.740,1,9
2019-11-25 16:54:20.000,1,9
2019-11-25 16:55:45.240,0,9
2019-11-25 16:48:03.500,1,9
2019-11-25 16:50:02.000,0,9
2019-11-25 16:59:59.000,0,9
2019-11-25 16:49:46.240,1,9
2019-11-25 16:55:36.000,0,9
2019-11-25 16:49:41.500,0,9
2019-11-25 16:56:42.740,0,9
2019-11-25 17:00:08.740,1,9
2019-11-25 16:49:02.000,1,9
2019-11-25 16:55:41.740,0,9
2019-11-25 16:57:50.000,0,9
2019-11-25 16:53:08.500,1,9
2019-11-25 16:52:29.000,0,9
2019-11-25 16:57:34.000,0,9
2019-11-25 16:58:19.240,0,9
2019-11-25 16:48:29.500,0,9
2019-11-25 16:57:36.500,0,9
2019-11-25 16:47:36.740,0,9
2019-11-25 16:56:02.240,1,9
2019-11-25 17:00:03.740,1,9
2019-11-25 16:58:20.000,0,9
2019-11-25 16:50:10.500,0,9
2019-11-25 16:53:39.740,1,9
2019-11-25 17:00:47.000,0,9
2019-11-25 16:54:54.740,0,9
2019-11-25 17:00:11.000,0,9
2019-11-25 16:58:44.500,0,9
2019-11-25 16:52:34.000,1,9
2019-11-25 16:55:43.740,0,9
2019-11-25 16:58:25.740,0,9
2019-11-25 16:48:48.740,1,9
2019-11-25 16:54:47.740,0,9
2019-11-25 16:57:55.000,0,9
2019-11-25 16:56:16.740,0,9
2019-11-25 16:49:46.000,1,9
2019-11-25 16:55:40.240,0,9
2019-11-25 16:59:26.000,0,9
2019-11-25 16:59:58.240,0,9
2019-11-25 16:57:37.740,0,9
2019-11-25 16:56:25.240,0,9
2019-11-25 16:49:59.500,0,9
2019-11-25 16:57:49.740,0,9
2019-11-25 16:52:30.740,1,9
2019-11-25 16:58:22.000,0,9
2019-11-25 16:55:31.000,1,9
2019-11-25 16:58:29.500,1,9
2019-11-25 16:53:05.000,0,9
2019-11-25 16:53:09.000,0,9
2019-11-25 16:48:56.240,0,9
2019-11-25 16:58:00.740,0,9
2019-11-25 16:59:14.240,0,9
2019-11-25 17:00:44.000,0,9
2019-11-25 16:50:24.740,0,9
2019-11-25 16:56:11.500,0,9
2019-11-25 16:58:36.500,0,9
2019-11-25 16:52:59.000,0,9
2019-11-25 16:48:47.500,1,9
2019-11-25 17:00:43.000,1,9
2019-11-25 16:57:01.500,1,9
2019-11-25 16:58:25.500,0,9
2019-11-25 16:49:07.000,0,9
2019-11-25 16:52:30.240,1,9
2019-11-25 16:50:05.500,0,9
2019-11-25 16:52:29.740,1,9
2019-11-25 16:53:35.000,1,9
2019-11-25 16:55:15.500,0,9
2019-11-25 16:48:21.240,1,9
2019-11-25 16:54:17.240,0,9
2019-11-25 16:56:57.240,0,9
2019-11-25 16:59:22.740,0,9
2019-11-25 17:00:04.740,0,9
2019-11-25 16:47:16.500,0,9
2019-11-25 16:55:13.240,0,9
2019-11-25 16:52:49.240,1,9
2019-11-25 16:54:41.500,0,9
2019-11-25 16:57:05.740,0,9
2019-11-25 17:00:31.740,0,9
2019-11-25 16:54:31.500,1,9
2019-11-25 16:58:04.500,0,9
2019-11-25 16:50:19.240,0,9
2019-11-25 16:52:53.500,1,9
2019-11-25 16:59:57.000,0,9
2019-11-25 16:54:35.240,0,9
2019-11-25 16:48:57.740,1,9
2019-11-25 16:58:11.500,0,9
2019-11-25 16:55:02.000,0,9
2019-11-25 16:52:59.740,0,9
2019-11-25 16:58:35.740,0,9
2019-11-25 16:57:45.740,0,9
2019-11-25 16:54:19.740,1,9
2019-11-25 16:53:31.240,0,9
2019-11-25 16:54:26.000,1,9
2019-11-25 16:48:36.740,0,9
2019-11-25 16:57:53.500,0,9
2019-11-25 16:53:01.000,0,9
2019-11-25 16:56:33.500,0,9
2019-11-25 16:48:46.000,1,9
2019-11-25 16:56:34.000,0,9
2019-11-25 16:55:29.500,0,9
2019-11-25 16:52:47.500,0,9
2019-11-25 16:53:17.000,1,9
2019-11-25 16:56:21.000,0,9
2019-11-25 16:55:51.240,0,9
2019-11-25 16:47:38.240,0,9
2019-11-25 17:00:42.000,0,9
2019-11-25 16:48:45.740,1,9
2019-11-25 16:48:23.740,1,9
2019-11-25 17:00:46.000,0,9
2019-11-25 16:56:01.000,0,9
2019-11-25 16:56:34.060,1,9
2019-11-25 16:55:12.240,0,9
2019-11-25 16:53:36.740,1,9
2019-11-25 16:57:02.500,0,9
2019-11-25 16:59:58.500,0,9
2019-11-25 16:59:26.500,0,9
2019-11-25 16:58:27.000,1,9
2019-11-25 16:48:46.240,1,9
2019-11-25 16:55:42.240,0,9
2019-11-25 16:57:23.000,1,9
2019-11-25 16:57:58.740,0,9
2019-11-25 16:52:50.740,1,9
2019-11-25 16:58:07.500,0,9
2019-11-25 16:54:40.500,0,9
2019-11-25 16:48:25.740,0,9
2019-11-25 16:48:00.740,0,9
2019-11-25 16:47:37.500,0,9
2019-11-25 16:56:11.740,0,9
