time,l,r,iteration
2019-11-25 16:47:04.000,0,1,1
2019-11-25 16:49:05.000,0,0,1
2019-11-25 16:54:04.240,0,0,1
2019-11-25 16:58:42.500,0,0,1
2019-11-25 16:54:50.240,0,1,1
2019-11-25 16:55:10.740,0,1,1
2019-11-25 16:56:38.740,1,0,1
2019-11-25 16:55:56.500,1,1,1
2019-11-25 16:56:28.240,0,1,1
2019-11-25 16:49:22.740,1,0,1
2019-11-25 16:58:29.500,1,1,1
2019-11-25 16:59:37.000,1,1,1
2019-11-25 16:51:57.240,1,1,1
2019-11-25 16:53:09.500,1,1,1
2019-11-25 16:59:20.740,0,0,1
2019-11-25 16:55:38.000,0,1,1
2019-11-25 16:58:06.240,0,1,1
2019-11-25 16:53:08.000,1,1,1
2019-11-26 16:51:20.240,0,1,1
2019-11-26 16:56:59.740,0,1,1
2019-11-26 16:56:35.740,1,0,1
2019-11-26 16:55:34.240,0,1,1
2019-11-26 16:57:22.000,0,0,1
2019-11-26 16:54:48.740,1,1,1
2019-11-26 16:51:37.740,0,0,1
2019-11-26 16:54:25.000,1,1,1
2019-11-26 16:55:08.500,1,1,1
2019-11-26 16:52:17.000,1,1,1
2019-11-26 16:51:33.740,1,1,1
2019-11-26 16:55:23.740,1,1,1
2019-11-26 16:54:26.240,1,1,1
2019-11-26 16:56:58.240,1,1,1
2019-11-26 16:57:00.500,0,0,1
2019-11-26 16:55:06.500,1,1,1
2019-11-26 16:56:24.000,0,0,1
2019-11-26 16:54:14.740,1,1,1
2019-11-26 16:53:02.000,1,0,1
2019-11-26 16:56:52.240,1,0,1
2019-11-26 16:51:30.000,0,1,1
2019-11-26 16:53:07.500,1,0,1
2019-11-26 16:55:18.500,1,1,1
2019-11-26 16:52:24.000,0,1,1
2019-11-26 16:52:47.000,1,0,1
2019-11-26 16:50:56.240,0,1,1
2019-11-26 16:54:02.240,1,1,1
2019-11-26 16:51:46.500,0,0,1
2019-11-26 16:53:01.500,1,0,1
2019-11-26 16:51:13.500,0,1,1
2019-11-26 16:53:05.500,1,1,1
2019-11-26 16:56:44.240,1,1,1
2019-11-26 16:54:44.240,1,1,1
2019-11-26 16:54:46.240,1,1,1
2019-11-26 16:51:01.500,0,0,1
2019-11-26 16:51:34.000,0,0,1
