time,l,r,iteration
2019-11-15 16:35:34.740,1,0,2
2019-11-15 16:32:39.000,0,1,2
2019-11-15 16:34:40.000,0,1,2
2019-11-15 16:33:54.240,1,1,2
2019-11-15 16:31:17.500,0,1,2
2019-11-15 16:31:16.000,0,1,2
2019-11-15 16:31:41.740,0,1,2
2019-11-15 16:32:44.240,1,0,2
2019-11-15 16:31:53.240,0,1,2
2019-11-15 16:31:47.000,1,1,2
2019-11-15 16:33:35.240,0,1,2
2019-11-15 16:34:30.000,0,1,2
2019-11-15 16:34:39.500,0,1,2
2019-11-15 16:32:39.500,0,1,2
2019-11-15 16:35:03.000,0,1,2
2019-11-15 16:33:39.500,0,1,2
2019-11-15 16:31:28.000,0,1,2
2019-11-15 16:34:10.000,1,1,2
2019-11-15 16:34:07.240,0,0,2
2019-11-15 16:32:18.240,0,1,2
2019-11-15 16:33:32.500,0,1,2
2019-11-15 16:35:40.240,0,0,2
2019-11-25 16:54:44.000,0,1,2
2019-11-25 16:52:15.740,0,0,2
2019-11-25 16:50:53.500,1,1,2
2019-11-25 16:52:02.500,1,1,2
2019-11-25 16:48:31.240,1,1,2
2019-11-25 16:56:35.500,1,1,2
2019-11-25 16:57:04.740,1,1,2
2019-11-25 16:53:46.000,0,0,2
2019-11-25 16:48:28.740,0,1,2
2019-11-25 16:59:10.740,0,1,2
2019-11-25 16:55:25.000,0,1,2
2019-11-25 16:55:09.740,0,1,2
2019-11-25 17:00:38.740,0,1,2
2019-11-25 16:47:01.000,1,0,2
2019-11-25 16:50:37.740,1,1,2
2019-11-25 16:52:31.000,1,1,2
2019-11-25 16:57:08.500,1,1,2
2019-11-25 16:55:08.500,0,1,2
2019-11-25 16:56:12.240,0,1,2
2019-11-25 16:54:56.000,0,1,2
2019-11-25 16:51:19.000,0,1,2
2019-11-25 16:53:17.500,1,1,2
2019-11-25 16:54:34.000,1,1,2
2019-11-25 16:54:39.740,0,1,2
2019-11-25 16:50:54.240,1,1,2
2019-11-25 17:00:38.240,0,1,2
2019-11-25 16:50:55.740,1,1,2
2019-11-25 16:58:34.240,0,1,2
2019-11-25 16:53:31.740,1,1,2
2019-11-25 16:57:54.240,1,1,2
2019-11-25 16:57:01.500,1,1,2
2019-11-25 16:56:56.240,1,1,2
2019-11-25 16:50:02.740,0,0,2
2019-11-25 16:47:23.240,1,0,2
2019-11-25 16:57:24.500,1,1,2
2019-11-25 16:57:28.000,1,1,2
2019-11-25 16:54:17.740,1,1,2
2019-11-25 17:00:27.000,0,1,2
2019-11-25 16:54:26.000,1,1,2
2019-11-25 16:57:18.240,0,0,2
